"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2010",0.525,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2011",0.508,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2012",0.554,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2013",0.723,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2014",0.597,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2015",0.571,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2016",0.548,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2017",0.525,
"AUT","TAXPROPERTY","TOT","PC_GDP","A","2018",0.545,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2000",2.045,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2001",1.972,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2002",1.959,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2003",2.034,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2004",2.266,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2005",3.009,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2006",3.129,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2007",3.061,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2008",3.04,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2009",2.938,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2010",3.082,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2011",3.149,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2012",3.263,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2013",3.519,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2014",3.563,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2015",3.504,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2016",3.499,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2017",3.505,
"BEL","TAXPROPERTY","TOT","PC_GDP","A","2018",3.513,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2000",3.302,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2001",3.664,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2002",3.579,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2003",3.538,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2004",3.531,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2005",3.503,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2006",3.465,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2007",3.455,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2008",3.597,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2009",3.931,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2010",3.826,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2011",3.687,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2012",3.705,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2013",3.704,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2014",3.674,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2015",3.908,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2016",4.002,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2017",3.923,
"CAN","TAXPROPERTY","TOT","PC_GDP","A","2018",3.869,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2000",0.458,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2001",0.483,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2002",0.481,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2003",0.48,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2004",0.381,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2005",0.399,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2006",0.4,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2007",0.404,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2008",0.378,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2009",0.358,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2010",0.413,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2011",0.507,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2012",0.506,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2013",0.469,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2014",0.453,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2015",0.477,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2016",0.491,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2017",0.473,
"CZE","TAXPROPERTY","TOT","PC_GDP","A","2018",0.462,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2000",1.558,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2001",1.625,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2002",1.674,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2003",1.77,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2004",1.787,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2005",1.839,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2006",1.824,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2007",1.809,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2008",1.902,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2009",1.82,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2010",1.844,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2011",1.881,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2012",1.774,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2013",1.782,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2014",1.798,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2015",1.885,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2016",1.824,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2017",1.786,
"DNK","TAXPROPERTY","TOT","PC_GDP","A","2018",1.836,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2000",1.114,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2001",1.004,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2002",1.039,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2003",0.995,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2004",1.074,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2005",1.152,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2006",1.065,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2007",1.078,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2008",1.057,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2009",1.051,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2010",1.115,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2011",1.086,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2012",1.182,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2013",1.278,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2014",1.323,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2015",1.437,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2016",1.419,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2017",1.545,
"FIN","TAXPROPERTY","TOT","PC_GDP","A","2018",1.443,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2000",3.106,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2001",3.061,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2002",3.081,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2003",3.147,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2004",3.272,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2005",3.411,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2006",3.473,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2007",3.459,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2008",3.341,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2009",3.428,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2010",3.639,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2011",3.748,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2012",3.88,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2013",3.951,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2014",4.014,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2015",4.172,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2016",4.234,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2017",4.372,
"FRA","TAXPROPERTY","TOT","PC_GDP","A","2018",4.112,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2000",0.827,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2001",0.801,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2002",0.786,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2003",0.815,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2004",0.836,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2005",0.836,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2006",0.849,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2007",0.87,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2008",0.831,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2009",0.827,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2010",0.814,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2011",0.852,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2012",0.891,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2013",0.924,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2014",0.959,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2015",1.019,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2016",1.058,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2017",1.025,
"DEU","TAXPROPERTY","TOT","PC_GDP","A","2018",1.048,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2000",2.571,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2001",2.161,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2002",1.974,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2003",1.907,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2004",1.811,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2005",1.923,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2006",2.085,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2007",2.109,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2008",2.158,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2009",1.989,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2010",1.655,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2011",2.477,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2012",2.705,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2013",3.154,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2014",2.873,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2015",3.057,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2016",3.111,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2017",3.085,
"GRC","TAXPROPERTY","TOT","PC_GDP","A","2018",3.065,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2000",0.667,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2001",0.689,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2002",0.687,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2003",0.801,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2004",0.834,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2005",0.829,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2006",0.816,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2007",0.789,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2008",0.849,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2009",0.814,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2010",1.146,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2011",1.12,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2012",1.22,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2013",1.285,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2014",1.281,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2015",1.274,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2016",1.105,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2017",1.071,
"HUN","TAXPROPERTY","TOT","PC_GDP","A","2018",0.99,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2000",2.823,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2001",2.685,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2002",2.477,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2003",2.242,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2004",2.432,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2005",2.575,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2006",2.12,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2007",2.36,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2008",2.109,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2009",2.016,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2010",2.276,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2011",2.235,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2012",2.406,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2013",2.373,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2014",2.394,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2015",1.896,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2016",17.365,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2017",2.062,
"ISL","TAXPROPERTY","TOT","PC_GDP","A","2018",2.013,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2000",1.755,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2001",1.681,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2002",1.5,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2003",1.865,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2004",2.015,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2005",2.21,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2006",2.695,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2007",2.429,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2008",1.775,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2009",1.447,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2010",1.425,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2011",1.666,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2012",1.756,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2013",2.021,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2014",2.177,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2015",1.491,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2016",1.414,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2017",1.286,
"IRL","TAXPROPERTY","TOT","PC_GDP","A","2018",1.316,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2000",1.885,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2001",1.777,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2002",2.048,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2003",3.116,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2004",2.414,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2005",1.96,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2006",2.041,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2007",2.028,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2008",1.792,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2009",2.606,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2010",2.022,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2011",2.205,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2012",2.705,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2013",2.735,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2014",2.889,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2015",2.8,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2016",2.776,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2017",2.597,
"ITA","TAXPROPERTY","TOT","PC_GDP","A","2018",2.564,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2000",2.705,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2001",2.727,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2002",2.688,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2003",2.534,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2004",2.514,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2005",2.535,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2006",2.455,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2007",2.475,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2008",2.573,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2009",2.632,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2010",2.579,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2011",2.652,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2012",2.572,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2013",2.551,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2014",2.567,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2015",2.514,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2016",2.566,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2017",2.57,
"JPN","TAXPROPERTY","TOT","PC_GDP","A","2018",2.56,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2000",2.652,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2001",2.487,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2002",2.791,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2003",2.674,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2004",2.47,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2005",2.685,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2006",3.106,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2007",3.174,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2008",2.94,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2009",2.761,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2010",2.649,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2011",2.743,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2012",2.629,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2013",2.508,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2014",2.712,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2015",3.109,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2016",3.035,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2017",3.144,
"KOR","TAXPROPERTY","TOT","PC_GDP","A","2018",3.3,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2000",3.941,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2001",3.644,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2002",3.004,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2003",2.8,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2004",2.853,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2005",3.206,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2006",3.333,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2007",3.481,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2008",2.713,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2009",2.532,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2010",2.644,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2011",2.573,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2012",2.7,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2013",2.787,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2014",2.921,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2015",3.324,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2016",3.516,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2017",3.735,
"LUX","TAXPROPERTY","TOT","PC_GDP","A","2018",3.92,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2000",0.209,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2001",0.237,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2002",0.26,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2003",0.262,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2004",0.26,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2005",0.28,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2006",0.278,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2007",0.288,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2008",0.29,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2009",0.292,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2010",0.291,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2011",0.281,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2012",0.286,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2013",0.284,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2014",0.315,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2015",0.311,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2016",0.315,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2017",0.309,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2000",1.946,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2001",1.798,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2002",1.849,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2003",1.766,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2004",1.832,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2005",1.92,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2006",1.683,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2007",1.674,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2008",1.529,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2009",1.387,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2010",1.372,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2011",1.216,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2012",1.081,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2013",1.224,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2014",1.431,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2015",1.416,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2016",1.52,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2017",1.556,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2018",1.563,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2000",1.728,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2001",1.669,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2002",1.703,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2003",1.699,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2004",1.723,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2005",1.768,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2006",1.827,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2007",1.807,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2008",1.943,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2009",1.961,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2010",2.001,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2011",1.997,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2012",2.005,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2013",1.937,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2014",1.958,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2015",1.962,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2016",1.923,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2017",1.919,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2018",1.954,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2000",0.965,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2001",1.022,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2002",1.035,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2003",1.061,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2004",1.098,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2005",1.09,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2006",1.163,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2007",1.179,
